Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
20575986,Beksińscy. Portret podwójny,Magdalena Grzebałkowska,"Grzebałkowska, Magdalena",,"=""8324028749""","=""9788324028740""",4,4.53,Społeczny Instytut Wydawniczy Znak,Hardcover,480,2014,2014,2015/08/22,2015/08/09,,,read,,,,1,0
840587,King Matt the First,Janusz Korczak,"Korczak, Janusz","Richard Lourie, Esmé Raji Codell","=""1565124421""","=""9781565124424""",2,3.68,Algonquin Books,Paperback,344,2004,1923,,2015/08/21,,,read,,,,1,0
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",2,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,2015/08/21,2015/08/16,,,read,,,,1,0
1027978,Fun with a Pencil,Andrew Loomis,"Loomis, Andrew",,"=""0670332356""","=""9780670332359""",4,4.13,Viking Adult,Hardcover,121,1939,1939,,2015/08/18,,,read,,,,1,0
1421684,Drawing the Head and Hands,Andrew Loomis,"Loomis, Andrew",,"=""0670283851""","=""9780670283859""",4,4.23,Viking Press,Hardcover,154,1956,1956,,2015/08/18,,,read,,,,1,0
130730,Universal Principles of Design,William Lidwell,"Lidwell, William","Kritina Holden, Jill Butler","=""1592530079""","=""9781592530076""",4,4.16,Rockport Publishers,Hardcover,216,2003,2003,2015/08/13,2015/01/17,,,read,,,,1,0
12119210,Psychologiczne mechanizmy reklamy,Dariusz Doliński,"Doliński, Dariusz",,"=""8374891521""","=""9788374891523""",3,3.65,Gdańskie Wydawnictwo Psychologiczne,Hardcover,320,2008,2003,,2015/08/10,,,read,,,,1,0
554464,What the Face Reveals: Basic and Applied Studies of Spontaneous Expression Using the Facial Action Coding System,Paul Ekman,"Ekman, Paul",Erika L. Rosenberg,"=""0195179641""","=""9780195179644""",3,4.19,Oxford University Press,Hardcover,672,2005,1998,,2015/08/10,,,read,,,,1,0
816213,Abnormal Psychology,Martin E.P. Seligman,"Seligman, Martin E.P.","Elaine F. Walker, David L. Rosenhan","=""0393974170""","=""9780393974171""",4,4.02,W. W. Norton & Company,Hardcover,695,2001,,,2015/08/10,,,read,,,,1,0
18801680,Psychologia społeczna,Bogdan Wojciszke,"Wojciszke, Bogdan",,"=""""","=""""",3,4.05,Wydawnictwo Naukowe Scholar,Hardcover,636,2011,2011,,2015/08/10,,,read,,,,1,0
3243469,Social Psychology,Elliot Aronson,"Aronson, Elliot","Timothy D. Wilson, Robin M. Akert","=""0321024354""","=""9780321024350""",4,4.02,Addison Wesley Longman,Hardcover,633,1999,1973,,2015/08/10,,,read,,,,1,0
2622884,Zły,Leopold Tyrmand,"Tyrmand, Leopold",,"=""8361297677""","=""9788361297673""",3,4.24,Wydawnictwo MG,Hardcover,760,2014,1955,2015/08/08,2015/05/13,,,read,,,,1,0
538871,The Doll (CEU Press Classics),Bolesław Prus,"Prus, Bolesław","David J. Welsh, Stanisław Barańczak","=""1858660653""","=""9781858660653""",3,3.84,Central European University Press,Paperback,702,1996,1890,,2015/01/07,,,read,,,,1,0
67269,Typographie: A Manual on Design,Emil Ruder,"Ruder, Emil",,"=""3721200438""","=""9783721200430""",4,4.37,niggli,Hardcover,273,2001,1981,,2015/08/01,,,read,,,,1,0
9364936,"Gamestorming: A Playbook for Innovators, Rule-breakers, and Changemakers",Dave  Gray,"Gray, Dave","Sunni Brown, James Macanufo","=""1449395589""","=""9781449395582""",3,3.95,O'Reilly Media,Kindle Edition,288,2010,2010,,2015/07/29,,,read,,,,1,0
9588680,Football - Bloody Hell!: The Biography of Alex Ferguson,Patrick Barclay,"Barclay, Patrick",,"=""1407084712""","=""9781407084718""",4,3.91,Random House Digital,ebook,512,2010,2010,,2015/07/27,,,read,,,,1,0
6791090,Eric Cantona,Philippe Auclair,"Auclair, Philippe",,"=""0230706347""","=""9780230706347""",4,4.16,Macmillan UK,Hardcover,288,2009,2009,2015/07/27,2015/07/22,,,read,,,,1,0
163977,Tortilla Flat,John Steinbeck,"Steinbeck, John",,"=""0582461502""","=""9780582461505""",3,3.83,Pearson Schools,Hardcover,256,2001,1935,2015/07/22,2015/02/15,,,read,,,,1,0
6582417,Pierwszy krok w chmurach,Marek Hłasko,"Hłasko, Marek",,"=""8389278324""","=""""",3,4.09,Elf,,221,2003,1956,2015/07/18,2015/07/15,,,read,,,,1,0
51504,Post Office,Charles Bukowski,"Bukowski, Charles",,"=""0876850867""","=""9780876850862""",3,3.92,Black Sparrow Press,Paperback,208,2002,1971,2015/07/15,2015/05/16,,,read,,,,1,0
10882,Hell's Angels,Hunter S. Thompson,"Thompson, Hunter S.",Sylvie Durastanti,"=""222109073X""","=""9782221090732""",4,3.98,Robert Laffont,Paperback,295,2000,1966,2015/06/03,2015/03/22,,,read,,,,1,0
1762324,Piękni Dwudziestoletni,Marek Hłasko,"Hłasko, Marek",,"=""""","=""""",4,3.94,Elf,Paperback,221,2003,1966,2015/07/12,2015/07/05,,,read,,,,1,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",3,4.21,Bantam Books,Hardcover,224,2004,1950,2015/07/05,2015/06/29,,,read,,,,1,0
59952,300,Frank Miller,"Miller, Frank",Lynn Varley,"=""1569714029""","=""9781569714027""",2,3.99,Dark Horse,Hardcover,88,1999,1999,,2015/07/05,,,read,,,,1,0
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465051367""","=""9780465051366""",3,3.95,Basic Books,Paperback,272,2005,2003,2015/06/24,2015/01/17,,,read,,,,1,0
13627803,Praktyczna psychologia poznawcza: marketing i reklama,Andrzej Falkowski,"Falkowski, Andrzej",,"=""8389120062""","=""""",4,3.40,Gdańskie Wydawnictwo Psychologiczne,,166,2001,2001,,2015/06/11,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",5,4.31,Tor,Mass Market Paperback,324,2004,1985,,2015/06/08,,,read,,,,1,0
54270,Mein Kampf,Adolf Hitler,"Hitler, Adolf","Ralph Manheim, Serpil Yener","=""0395083621""","=""9780395083628""",1,3.18,Houghton Mifflin Company,Paperback,384,1973,1925,,2015/06/08,,,read,,,,1,0
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Goleman, Daniel",,"=""055380491X""","=""9780553804911""",2,4.06,Bantam,Hardcover,352,2006,1995,,2015/06/08,,,read,,,,1,0
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""""","=""""",4,4.05,Touchstone,Paperback,243,1998,1985,,2015/06/06,,,read,,,,1,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",5,4.10,Harper Perennial,Paperback,314,2009,1984,2015/06/07,2015/03/01,,,read,,,,1,0
22034,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",4,4.40,NAL,Paperback,428,2002,1969,,2015/06/06,,,read,,,,1,0
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",,"=""0345376595""","=""9780345376596""",3,4.34,Ballantine Books,Paperback,384,1997,1994,2015/05/25,2015/03/10,,,read,,,,1,0
17934149,Neuropsychologia kliniczna. Urazy mózgu. T.1,Maria Pachalska,"Pachalska, Maria",,"=""8301149779""","=""9788301149772""",3,4.00,Wydawnictwo Naukowe PWN,Paperback,541,2012,2012,,2015/05/22,,,read,,,,1,0
12195091,Psychologia. Podręcznik akademicki. Tom 2. Psychologia ogólna.,Jan Strelau,"Strelau, Jan",,"=""""","=""9788374890830""",3,3.44,Gdańskie Wydawnictwo Psychologiczne,Hardcover,896,2007,2001,,2015/05/22,,,read,,,,1,0
10830388,Psychologia. Podręcznik akademicki. Tom 1. Podstawy psychologii.,Jan Strelau,"Strelau, Jan",,"=""""","=""9788374890823""",3,3.50,Gdańskie Wydawnictwo Psychologiczne,Hardcover,640,2007,2007,,2015/05/22,,,read,,,,1,0
12738480,Psychologia Zachowań Konsumenckich,Andrzej Falkowski,"Falkowski, Andrzej",,"=""8387957569""","=""9788387957568""",3,3.46,Gdańskie Wydaw. Psychologiczne,Hardcover,,2003,2002,,2015/05/22,,,read,,,,1,0
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,"Cialdini, Robert B.",,"=""006124189X""","=""9780061241895""",4,4.21,Harper Business,Paperback,320,2006,1984,,2015/05/22,,,read,,,,1,0
18177290,The User Experience Team of One: A Research and Design Survival Guide,Leah Buley,"Buley, Leah",,"=""1933820187""","=""9781933820187""",3,4.19,Rosenfield Media,Paperback,264,2013,,2015/05/14,2015/03/20,,,read,,,,1,0
5558786,"Metro 2033 (Metro, #1)",Dmitry Glukhovsky,"Glukhovsky, Dmitry",M. David Drevs,"=""3453532988""","=""9783453532984""",4,4.03,Heyne Verlag,Paperback,764,2008,2002,2015/05/07,2015/04/07,,,read,,,,1,0
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",4,4.27,Pantheon,Paperback,153,2004,2003,2015/04/06,2015/04/06,,,read,,,,1,0
22752073,Design for Kids,Debra Levin Gelman,"Gelman, Debra Levin",,"=""1933820306""","=""9781933820309""",4,4.21,Rosenfeld Media,Paperback,248,2014,2014,2015/03/30,2015/02/18,,,read,,,,1,0
761023,"Books of Blood: Volume One (Books of Blood, #1)",Clive Barker,"Barker, Clive",,"=""0425083896""","=""9780425083895""",2,4.05,Berkley Books,Mass Market Paperback,210,1986,1984,,2015/03/27,,,read,,,,1,0
415459,I Have No Mouth & I Must Scream,Harlan Ellison,"Ellison, Harlan",Theodore Sturgeon,"=""0441363954""","=""9780441363957""",2,3.89,Ace,Mass Market Paperback,134,1967,1967,,2015/03/22,,,read,,,,1,0
61666,Contact,Carl Sagan,"Sagan, Carl",,"=""2266079999""","=""9782266079990""",3,4.15,Pocket,Mass Market Paperback,580,1997,1985,2015/03/20,2015/03/11,,,read,,,,1,0
513367,In Search of Schrödinger's Cat: Quantum Physics and Reality,John Gribbin,"Gribbin, John",,"=""0553341030""","=""9780553342536""",4,4.06,Bantam,Paperback,320,1984,1984,2015/03/09,2015/02/08,,,read,,,,1,0
5805,V for Vendetta,Alan             Moore,"Moore, Alan","David   Lloyd, Steve Whitaker, Siobhan Dodds","=""1401207928""","=""9781401207922""",4,4.26,Vertigo,Hardcover,296,2005,1990,2015/03/07,2015/02/27,,,read,,,,1,0
25099,"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,"Gaiman, Neil","Mike Dringenberg, Malcolm Jones III, Chris Bachalo, Michael Zulli, Steve Parkhouse, Todd Klein, Clive Barker","=""1563892251""","=""9781563892257""",3,4.43,Vertigo,Hardcover,232,1995,1990,,2015/02/28,,,read,,,,1,0
23754,"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger, Daniel Vozzo","=""1563892278""","=""9781563892271""",3,4.25,DC Comics: Vertigo,Hardcover,240,1998,1988,,2015/02/28,,,read,,,,1,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",4,4.58,Penguin Books,Paperback,296,2003,1980,,2015/02/27,,,read,,,,1,0
6387304,"Głowa Minotaura (Eberhard Mock, #6)",Marek Krajewski,"Krajewski, Marek",,"=""8374145803""","=""9788374145800""",3,3.84,W.a.B.,Mass Market Paperback,354,2009,2009,,2015/01/06,,,read,,,,1,0
1517139,Umberto Eco: Baudolino,Sophia Gerber,"Gerber, Sophia",,"=""3638363600""","=""9783638363600""",3,4.07,Grin Verlag,Pamphlet,,2005,2005,,2015/01/04,,,read,,,,1,0
13179431,"Target Tirpitz: X-Craft, Agents and Dambusters: The Epic Quest to Destroy Hitler's Mightiest Warship",Patrick Bishop,"Bishop, Patrick",,"=""0007319231""","=""9780007319237""",4,4.14,Harper Press,Hardcover,390,2012,2012,2015/02/22,2015/01/21,,,read,,,,1,0
10393955,The Smashing Book 2,Smashing Magazine,"Magazine, Smashing",,"=""""","=""""",2,3.94,,Hardcover,355,2011,2010,,2015/02/20,,,read,,,,1,0
14788482,User Experience in the Age of Sustainability: A Practitioner’s Blueprint,Kem-Laurin Kramer,"Kramer, Kem-Laurin",,"=""0123877954""","=""9780123877956""",2,2.38,Morgan Kaufmann,Paperback,224,2012,2012,,2015/02/15,,,read,,,,1,0
77270,"The Jungle Book (Jungle Book, #1)",Rudyard Kipling,"Kipling, Rudyard",,"=""0812504690""","=""9780812504699""",3,3.89,Tor Classics ,Mass Market Paperback,277,1992,1894,2015/02/15,2015/02/02,,,read,,,,1,0
14142,The Art of Loving,Erich Fromm,"Fromm, Erich",,"=""0061129739""","=""9780061129735""",2,4.00,Harper Perennial Modern Classics,Paperback,180,2006,1956,,2015/02/12,,,read,,,,1,0
6530587,Ucieczka od wolności,Erich Fromm,"Fromm, Erich","Olga Ziemilska, Andrzej Ziemilski","=""8307031869""","=""9788307031866""",4,4.27,Czytelnik,Paperback,208,2008,1941,,2015/02/12,,,read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",3,3.87,Penguin,Paperback,368,1995,1955,2015/02/10,2015/01/21,,,read,,,,1,0
442239,The Republic of Pirates: Being the True and Surprising Story of the Caribbean Pirates and the Man Who Brought Them Down,Colin Woodard,"Woodard, Colin",,"=""0151013020""","=""9780151013029""",4,3.89,Houghton Mifflin Harcourt,Hardcover,383,2007,2007,,2015/01/04,,,read,,,,1,0
107007,"The League of Extraordinary Gentlemen, Vol. 2",Alan             Moore,"Moore, Alan",Kevin O'Neill,"=""1401201180""","=""9781401201180""",3,3.93,DC Comics,Paperback,228,2011,2003,,2015/01/21,,,read,,,,1,0
297627,"The League of Extraordinary Gentlemen, Vol. 1",Alan             Moore,"Moore, Alan",,"=""1563898586""","=""9781563898587""",3,3.95,America's Best Comics,Paperback,192,1999,2000,,2015/01/21,,,read,,,,1,0
17841,Foucault’s Pendulum,Umberto Eco,"Eco, Umberto",William Weaver,"=""015603297X""","=""9780156032971""",4,3.91,Mariner Books,Paperback,623,2007,1988,,2015/01/21,,,read,,,,1,0
2442,"Witches Abroad (Discworld, #12; Witches, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0061020613""","=""9780061020612""",3,4.26,Harper,Mass Market Paperback,374,2002,1991,,2015/01/21,,,read,,,,1,0
2607547,Le Grand Pouvoir du Chninkel,Jean Van Hamme,"Hamme, Jean Van",Grzegorz Rosiński,"=""2203334398""","=""9782203334397""",3,4.22,Casterman,Hardcover,166,1988,1988,,2015/01/21,,,read,,,,1,0
2448347,Szachista (Polish Edition),Waldemar Łysiak,"Łysiak, Waldemar",,"=""8321101364""","=""9788321101361""",3,4.14,Instytut Wydawniczy Pax,Hardcover,288,1980,1980,,2015/01/21,,,read,,,,1,0
64216,"Guards! Guards! (Discworld, #8; City Watch, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0061020648""","=""9780061020643""",3,4.34,HarperTorch,Mass Market Paperback,376,2001,1989,,2015/01/21,,,read,,,,1,0
17690,The Trial,Franz Kafka,"Kafka, Franz","Max Brod, Willa Muir, Edwin Muir","=""""","=""""",4,3.94,Vintage,Paperback,255,2001,1925,,2015/01/21,,,read,,,,1,0
153590,"Playback (Philip Marlowe, #7)",Raymond Chandler,"Chandler, Raymond",,"=""""","=""""",3,3.79,Vintage Crime/Black Lizard,Paperback,166,1988,1958,,2015/01/21,,,read,,,,1,0
23021,Spider,Patrick McGrath,"McGrath, Patrick",Martine Laurent-Skopan,"=""207042569X""","=""9782070425693""",2,3.77,Folio,Paperback,227,2002,1990,,2015/01/21,,,read,,,,1,0
64218,"Eric (Discworld, #9; Rincewind, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0380821214""","=""9780380821211""",3,3.79,Harper,Mass Market Paperback,197,2008,1990,,2015/01/21,,,read,,,,1,0
4365833,Bez litości. Prawdziwa historia zespołu Slayer,Jarek Szubrycht,"Szubrycht, Jarek",,"=""8387598488""","=""9788387598488""",4,4.25,KAGRA,Hardcover,400,2006,2006,,2015/01/21,,,read,,,,1,0
700261,Aquarium: The Career and Defection of a Soviet Military Spy,Viktor Suvorov,"Suvorov, Viktor",,"=""0586068791""","=""9780586068793""",4,4.33,HarperCollins Publishers,Paperback,416,1987,1985,,2015/01/21,,,read,,,,1,0
9014,The Long Walk,Richard  Bachman,"Bachman, Richard",Stephen  King,"=""0451196716""","=""9780451196712""",4,4.00,Signet,Mass Market Paperback,370,1999,1979,,2015/01/20,,,read,,,,1,0
13515351,Quantifying the User Experience: Practical Statistics for User Research,Jeff Sauro,"Sauro, Jeff",James R.  Lewis,"=""0123849683""","=""9780123849687""",3,4.26,Morgan Kaufmann,Paperback,312,2012,2012,,2015/01/18,,,read,,,,1,0
203220,Les Fleurs du Mal,Charles Baudelaire,"Baudelaire, Charles","Richard Howard, Cyril Scott, Odilon Redon, Nydia Lamarque","=""0879234628""","=""9780879234621""",4,4.19,David R. Godine Publisher,Paperback,365,1983,1857,,2015/01/18,,,read,,,,1,0
15670,On Stranger Tides,Tim Powers,"Powers, Tim",,"=""1930235321""","=""9781930235328""",2,3.81,Babbage Pr,Paperback,370,2006,1987,,2015/01/18,,,read,,,,1,0
31785,The Will to Power,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, R.J. Hollingdale","=""0394704371""","=""9780394704371""",4,4.07,Vintage Books,Paperback,575,2011,1901,,2015/01/17,,,read,,,,1,0
132626,On the Genealogy of Morals / Ecce Homo,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, R.J. Hollingdale","=""0679724621""","=""9780679724629""",4,4.17,Vintage Bookx,Paperback,367,2010,1887,,2015/01/17,,,read,,,,1,0
12321,Beyond Good and Evil,Friedrich Nietzsche,"Nietzsche, Friedrich","Michael Tanner, R.J. Hollingdale","=""014044923X""","=""9780140449235""",3,4.03,Penguin Classics,Paperback,240,2003,1886,,2015/01/17,,,read,,,,1,0
51893,Thus Spoke Zarathustra,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, Silvia Cecchini, Domenico Ciampoli","=""""","=""""",2,4.07,Penguin Books,Paperback,327,1978,1883,,2015/01/17,,,read,,,,1,0
12910749,Mobile First,Luke Wroblewski,"Wroblewski, Luke",,"=""1937557022""","=""9781937557027""",3,3.90,A Book Apart,Paperback,130,2011,2011,,2015/01/17,,,read,,,,1,0
8564020,Designing with the Mind in Mind: Simple Guide to Understanding User Interface Design Rules,Jeff                                                 Johnson,"Johnson, Jeff",,"=""0080963021""","=""9780080963020""",0,4.10,Elsevier Science & Technology,Kindle Edition,201,2010,2010,,2015/01/17,to-read,to-read (#22),to-read,,,,0,0
8047208,Storytelling for User Experience: Crafting Stories for Better Design,Whitney Quesenbery,"Quesenbery, Whitney","Kevin  Brooks, Ginny Redish","=""1933820470""","=""9781933820477""",3,3.75,Rosenfeld Media,Paperback,298,2010,2010,,2015/01/17,,,read,,,,1,0
2875137,Mental Models: Aligning Design Strategy with Human Behavior,Indi Young,"Young, Indi",,"=""1933820063""","=""9781933820064""",2,3.86,Rosenfeld Media,Paperback,299,2008,2008,,2014/12/07,,,read,,,,1,0
17869520,Interviewing Users: How to Uncover Compelling Insights,Steve Portigal,"Portigal, Steve",,"=""1933820810""","=""9781933820811""",4,4.13,Rosenfeld Media,Kindle Edition,176,2013,2013,,2015/01/17,,,read,,,,1,0
19904558,Service Design: From Insight to Implementation,Andy Polaine,"Polaine, Andy","Lavrans Løvlie, Ben Reason","=""1933820330""","=""9781933820330""",3,4.05,Rosenfeld Media,Paperback,216,2013,2013,,2015/01/17,,,read,,,,1,0
4565900,A Project Guide to UX Design: For User Experience Designers in the Field or in the Making,Russ Unger,"Unger, Russ",Carolyn Chandler,"=""0321607376""","=""9780321607379""",3,3.87,New Riders Pub,Paperback,267,2009,2009,,2015/01/17,,,read,,,,1,0
516175,The Wedding,Stanisław Wyspiański,"Wyspiański, Stanisław","Noel Clark, Jerzy Peterkiewicz","=""1840020415""","=""9781840020410""",4,3.15,Oberon Books,Paperback,168,1999,1901,,2015/01/17,,,read,,,,1,0
9590,"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333471""","=""9780385333474""",3,3.97,Dial,Paperback,288,1998,1965,,2015/01/17,,,read,,,,1,0
31260,The Sigma Protocol,Robert Ludlum,"Ludlum, Robert",Sławomir Studniarz,"=""0312982518""","=""9780312982515""",2,3.83,St. Martin's Paperbacks,Paperback,662,2002,2001,,2015/01/17,,,read,,,,1,0
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",2,3.68,Modern Library,Hardcover,320,2001,1719,,2015/01/17,,,read,,,,1,0
10127019,The Lean Startup,Eric Ries,"Ries, Eric",,"=""0307887898""","=""9780307887894""",4,4.11,Best Business,Hardcover,299,2011,2011,,2015/01/17,,,read,,,,1,0
3869,A Brief History of Time,Stephen W. Hawking,"Hawking, Stephen W.",,"=""0553380168""","=""9780553380163""",4,4.21,Bantam Books,Paperback,226,1998,1988,,2015/01/17,,,read,,,,1,0
1264260,Tank Warfare (Battle Tactics),Tim Ripley,"Ripley, Tim",,"=""1932033106""","=""9781932033106""",3,3.82,Casemate,Hardcover,160,2008,2001,,2015/01/17,,,read,,,,1,0
604063,The Vikings,Else Roesdahl,"Roesdahl, Else",,"=""0140252827""","=""9780140252828""",4,3.82,Penguin,Paperback,324,1998,1987,,2015/01/10,,,read,,,,1,0
21329,"Fables, Vol. 3: Storybook Love",Bill Willingham,"Willingham, Bill","Mark Buckingham, Steve Leialoha, Lan Medina, Bryan Talbot, Linda Medley, James Jean","=""""","=""""",3,4.14,Vertigo,Paperback,192,2004,2004,,2015/01/10,,,read,,,,1,0
167010,"Fables, Vol. 2: Animal Farm",Bill Willingham,"Willingham, Bill","Mark Buckingham, Steve Leialoha, James Jean","=""""","=""""",4,4.12,Vertigo,Paperback,127,2003,2003,,2015/01/10,,,read,,,,1,0
15197,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,"Spiegelman, Art",,"=""0679729771""","=""9780679729778""",4,4.43,Pantheon,Paperback,144,1992,1991,,2015/01/10,,,read,,,,1,0
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,"=""0753453800""","=""9780753453803""",3,3.85,Kingfisher,Hardcover,352,2001,1882,,2015/01/10,,,read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",4,3.94,Seal Books,Paperback,460,2006,2001,,2015/01/10,,,read,,,,1,0
9692068,Why Some Wars Never End: The Stories of the Longest Conflicts in History,Joseph Cummins,"Cummins, Joseph",,"=""1592334318""","=""9781592334315""",4,2.93,Fair Winds Press,Paperback,280,2010,2010,,2015/01/09,,,read,,,,1,0
